group_id,pair_id,化学式_a,化学式_b,电导率_a,电导率_b,电导率变化值,温度,合成方法,family,doi
trgrp_0056,trpair_000420,(Li0.61Mg0.39)(Li0.46Mg0.005Ti0.035)Ti1.5O4,(Li0.826Mg0.174)(Li0.374Mg0.026Ti1.60)O4,6.56e-10,4.24e-09,3.584e-09,RT,unknow,oxides,10.1016/j.ssi.2010.06.003
trgrp_0056,trpair_000421,(Li0.61Mg0.39)(Li0.46Mg0.005Ti0.035)Ti1.5O4,(Li0.916Mg0.084)(Li0.352Mg0.016Ti1.634)O4,6.56e-10,1.73e-08,1.6644e-08,RT,unknow,oxides,10.1016/j.ssi.2010.06.003
trgrp_0056,trpair_000422,(Li0.61Mg0.39)(Li0.46Mg0.005Ti0.035)Ti1.5O4,Li(Li0.34Ti1.66)O4,6.56e-10,6.03e-08,5.9644e-08,RT,unknow,oxides,10.1016/j.ssi.2010.06.003
trgrp_0056,trpair_000423,(Li0.74Mg0.26)(Li0.40Mg0.04Ti1.56)O4,(Li0.826Mg0.174)(Li0.374Mg0.026Ti1.60)O4,1.51e-09,4.24e-09,2.7300000000000003e-09,RT,unknow,oxides,10.1016/j.ssi.2010.06.003
trgrp_0056,trpair_000424,(Li0.74Mg0.26)(Li0.40Mg0.04Ti1.56)O4,(Li0.916Mg0.084)(Li0.352Mg0.016Ti1.634)O4,1.51e-09,1.73e-08,1.5789999999999998e-08,RT,unknow,oxides,10.1016/j.ssi.2010.06.003
trgrp_0056,trpair_000425,(Li0.74Mg0.26)(Li0.40Mg0.04Ti1.56)O4,Li(Li0.34Ti1.66)O4,1.51e-09,6.03e-08,5.8790000000000006e-08,RT,unknow,oxides,10.1016/j.ssi.2010.06.003
trgrp_0056,trpair_000426,(Li0.826Mg0.174)(Li0.374Mg0.026Ti1.60)O4,(Li0.916Mg0.084)(Li0.352Mg0.016Ti1.634)O4,4.24e-09,1.73e-08,1.3059999999999999e-08,RT,unknow,oxides,10.1016/j.ssi.2010.06.003
trgrp_0056,trpair_000427,(Li0.826Mg0.174)(Li0.374Mg0.026Ti1.60)O4,Li(Li0.34Ti1.66)O4,4.24e-09,6.03e-08,5.606e-08,RT,unknow,oxides,10.1016/j.ssi.2010.06.003
trgrp_0056,trpair_000428,(Li0.916Mg0.084)(Li0.352Mg0.016Ti1.634)O4,Li(Li0.34Ti1.66)O4,1.73e-08,6.03e-08,4.3e-08,RT,unknow,oxides,10.1016/j.ssi.2010.06.003
trgrp_0057,trpair_000429,Li1.3Al0.1Sc0.2Ti1.7(PO4)3,Li1.3Al0.15Sc0.15Ti1.7(PO4)3,0.000429,0.00124,0.000811,RT,unknow,nasicon,10.1016/j.ssi.2012.03.045
trgrp_0057,trpair_000430,Li1.3Al0.1Sc0.2Ti1.7(PO4)3,Li1.3Al0.2Sc0.1Ti1.7(PO4)3,0.000429,0.000972,0.000543,RT,unknow,nasicon,10.1016/j.ssi.2012.03.045
trgrp_0057,trpair_000431,Li1.3Al0.1Sc0.2Ti1.7(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.000429,0.00113,0.0007009999999999999,RT,unknow,nasicon,10.1016/j.ssi.2012.03.045
trgrp_0057,trpair_000432,Li1.3Al0.1Sc0.2Ti1.7(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.000429,0.000452,2.2999999999999963e-05,RT,unknow,nasicon,10.1016/j.ssi.2012.03.045
trgrp_0057,trpair_000433,Li1.3Al0.15Sc0.15Ti1.7(PO4)3,Li1.3Al0.2Sc0.1Ti1.7(PO4)3,0.00124,0.000972,-0.000268,RT,unknow,nasicon,10.1016/j.ssi.2012.03.045
trgrp_0057,trpair_000434,Li1.3Al0.15Sc0.15Ti1.7(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.00124,0.00113,-0.00011000000000000007,RT,unknow,nasicon,10.1016/j.ssi.2012.03.045
trgrp_0057,trpair_000435,Li1.3Al0.15Sc0.15Ti1.7(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.00124,0.000452,-0.0007880000000000001,RT,unknow,nasicon,10.1016/j.ssi.2012.03.045
trgrp_0057,trpair_000436,Li1.3Al0.2Sc0.1Ti1.7(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.000972,0.00113,0.00015799999999999994,RT,unknow,nasicon,10.1016/j.ssi.2012.03.045
trgrp_0057,trpair_000437,Li1.3Al0.2Sc0.1Ti1.7(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.000972,0.000452,-0.0005200000000000001,RT,unknow,nasicon,10.1016/j.ssi.2012.03.045
trgrp_0057,trpair_000438,Li1.3Al0.3Ti1.7(PO4)3,Li1.3Sc0.3Ti1.7(PO4)3,0.00113,0.000452,-0.000678,RT,unknow,nasicon,10.1016/j.ssi.2012.03.045
trgrp_0058,trpair_000439,Li1.3Al0.1Y0.2Ti1.7(PO4)3,Li1.3Al0.15Y0.15Ti1.7(PO4)3,7.3e-05,1.9e-05,-5.4e-05,RT,unknow,nasicon,10.1016/j.ssi.2012.05.011
trgrp_0058,trpair_000440,Li1.3Al0.15Y0.15Ti1.7(PO4)3,Li1.3Al0.2Y0.1Ti1.7(PO4)3,1.9e-05,0.00012,0.000101,RT,unknow,nasicon,10.1016/j.ssi.2012.05.011
trgrp_0059,trpair_000441,Li1.05Cr0.05Ti1.95(PO4)3,Li1.05Fe0.05Ti1.95(PO4)3,0.00018,0.00013,-5.000000000000002e-05,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000442,Li1.05Cr0.05Ti1.95(PO4)3,Li1.05Al0.05Ti1.95(PO4)3,0.00018,0.0011,0.00092,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000443,Li1.05Cr0.05Ti1.95(PO4)3,Li1.1Cr0.1Ti1.9(PO4)3,0.00018,0.00026,7.999999999999997e-05,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000444,Li1.05Cr0.05Ti1.95(PO4)3,Li1.1Al0.1Ti1.9(PO4)3,0.00018,0.00067,0.00049,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000445,Li1.05Cr0.05Ti1.95(PO4)3,Li1.1Fe0.1Ti1.9(PO4)3,0.00018,0.00063,0.00045,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000446,Li1.05Cr0.05Ti1.95(PO4)3,Li1.2Fe0.2Ti1.8(PO4)3,0.00018,0.0014,0.00122,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000447,Li1.05Cr0.05Ti1.95(PO4)3,Li1.2Cr0.2Ti1.8(PO4)3,0.00018,0.00043,0.00025,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000448,Li1.05Cr0.05Ti1.95(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.00018,0.0023,0.00212,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000449,Li1.05Cr0.05Ti1.95(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.00018,0.0062,0.00602,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000450,Li1.05Cr0.05Ti1.95(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.00018,0.00029,0.00010999999999999999,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000451,Li1.05Cr0.05Ti1.95(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.00018,0.0033,0.00312,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000452,Li1.05Cr0.05Ti1.95(PO4)3,LiTi2(PO4)3,0.00018,6e-05,-0.00012000000000000002,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000453,Li1.05Fe0.05Ti1.95(PO4)3,Li1.05Al0.05Ti1.95(PO4)3,0.00013,0.0011,0.00097,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000454,Li1.05Fe0.05Ti1.95(PO4)3,Li1.1Cr0.1Ti1.9(PO4)3,0.00013,0.00026,0.00013,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000455,Li1.05Fe0.05Ti1.95(PO4)3,Li1.1Al0.1Ti1.9(PO4)3,0.00013,0.00067,0.00054,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000456,Li1.05Fe0.05Ti1.95(PO4)3,Li1.1Fe0.1Ti1.9(PO4)3,0.00013,0.00063,0.0005,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000457,Li1.05Fe0.05Ti1.95(PO4)3,Li1.2Fe0.2Ti1.8(PO4)3,0.00013,0.0014,0.00127,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000458,Li1.05Fe0.05Ti1.95(PO4)3,Li1.2Cr0.2Ti1.8(PO4)3,0.00013,0.00043,0.00030000000000000003,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000459,Li1.05Fe0.05Ti1.95(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.00013,0.0023,0.00217,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000460,Li1.05Fe0.05Ti1.95(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.00013,0.0062,0.00607,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000461,Li1.05Fe0.05Ti1.95(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.00013,0.00029,0.00016,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000462,Li1.05Fe0.05Ti1.95(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.00013,0.0033,0.00317,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000463,Li1.05Fe0.05Ti1.95(PO4)3,LiTi2(PO4)3,0.00013,6e-05,-7e-05,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000464,Li1.05Al0.05Ti1.95(PO4)3,Li1.1Cr0.1Ti1.9(PO4)3,0.0011,0.00026,-0.00084,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000465,Li1.05Al0.05Ti1.95(PO4)3,Li1.1Al0.1Ti1.9(PO4)3,0.0011,0.00067,-0.00043000000000000004,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000466,Li1.05Al0.05Ti1.95(PO4)3,Li1.1Fe0.1Ti1.9(PO4)3,0.0011,0.00063,-0.00047000000000000004,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000467,Li1.05Al0.05Ti1.95(PO4)3,Li1.2Fe0.2Ti1.8(PO4)3,0.0011,0.0014,0.0002999999999999999,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000468,Li1.05Al0.05Ti1.95(PO4)3,Li1.2Cr0.2Ti1.8(PO4)3,0.0011,0.00043,-0.00067,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000469,Li1.05Al0.05Ti1.95(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.0011,0.0023,0.0012,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000470,Li1.05Al0.05Ti1.95(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.0011,0.0062,0.0050999999999999995,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000471,Li1.05Al0.05Ti1.95(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.0011,0.00029,-0.0008100000000000001,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000472,Li1.05Al0.05Ti1.95(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.0011,0.0033,0.0021999999999999997,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000473,Li1.05Al0.05Ti1.95(PO4)3,LiTi2(PO4)3,0.0011,6e-05,-0.0010400000000000001,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000474,Li1.1Cr0.1Ti1.9(PO4)3,Li1.1Al0.1Ti1.9(PO4)3,0.00026,0.00067,0.00041000000000000005,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000475,Li1.1Cr0.1Ti1.9(PO4)3,Li1.1Fe0.1Ti1.9(PO4)3,0.00026,0.00063,0.00037000000000000005,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000476,Li1.1Cr0.1Ti1.9(PO4)3,Li1.2Fe0.2Ti1.8(PO4)3,0.00026,0.0014,0.00114,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000477,Li1.1Cr0.1Ti1.9(PO4)3,Li1.2Cr0.2Ti1.8(PO4)3,0.00026,0.00043,0.00017,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000478,Li1.1Cr0.1Ti1.9(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.00026,0.0023,0.00204,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000479,Li1.1Cr0.1Ti1.9(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.00026,0.0062,0.00594,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000480,Li1.1Cr0.1Ti1.9(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.00026,0.00029,3.0000000000000024e-05,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000481,Li1.1Cr0.1Ti1.9(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.00026,0.0033,0.00304,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000482,Li1.1Cr0.1Ti1.9(PO4)3,LiTi2(PO4)3,0.00026,6e-05,-0.00019999999999999998,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000483,Li1.1Al0.1Ti1.9(PO4)3,Li1.1Fe0.1Ti1.9(PO4)3,0.00067,0.00063,-3.9999999999999996e-05,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000484,Li1.1Al0.1Ti1.9(PO4)3,Li1.2Fe0.2Ti1.8(PO4)3,0.00067,0.0014,0.00073,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000485,Li1.1Al0.1Ti1.9(PO4)3,Li1.2Cr0.2Ti1.8(PO4)3,0.00067,0.00043,-0.00024000000000000003,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000486,Li1.1Al0.1Ti1.9(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.00067,0.0023,0.00163,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000487,Li1.1Al0.1Ti1.9(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.00067,0.0062,0.00553,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000488,Li1.1Al0.1Ti1.9(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.00067,0.00029,-0.00038,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000489,Li1.1Al0.1Ti1.9(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.00067,0.0033,0.00263,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000490,Li1.1Al0.1Ti1.9(PO4)3,LiTi2(PO4)3,0.00067,6e-05,-0.00061,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000491,Li1.1Fe0.1Ti1.9(PO4)3,Li1.2Fe0.2Ti1.8(PO4)3,0.00063,0.0014,0.00077,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000492,Li1.1Fe0.1Ti1.9(PO4)3,Li1.2Cr0.2Ti1.8(PO4)3,0.00063,0.00043,-0.00020000000000000004,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000493,Li1.1Fe0.1Ti1.9(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.00063,0.0023,0.00167,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000494,Li1.1Fe0.1Ti1.9(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.00063,0.0062,0.005569999999999999,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000495,Li1.1Fe0.1Ti1.9(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.00063,0.00029,-0.00034,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000496,Li1.1Fe0.1Ti1.9(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.00063,0.0033,0.00267,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000497,Li1.1Fe0.1Ti1.9(PO4)3,LiTi2(PO4)3,0.00063,6e-05,-0.00057,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000498,Li1.2Fe0.2Ti1.8(PO4)3,Li1.2Cr0.2Ti1.8(PO4)3,0.0014,0.00043,-0.0009699999999999999,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000499,Li1.2Fe0.2Ti1.8(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.0014,0.0023,0.0009,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000500,Li1.2Fe0.2Ti1.8(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.0014,0.0062,0.0048,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000501,Li1.2Fe0.2Ti1.8(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.0014,0.00029,-0.0011099999999999999,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000502,Li1.2Fe0.2Ti1.8(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.0014,0.0033,0.0019,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000503,Li1.2Fe0.2Ti1.8(PO4)3,LiTi2(PO4)3,0.0014,6e-05,-0.00134,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000504,Li1.2Cr0.2Ti1.8(PO4)3,Li1.3Fe0.3Ti1.7(PO4)3,0.00043,0.0023,0.00187,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000505,Li1.2Cr0.2Ti1.8(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.00043,0.0062,0.00577,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000506,Li1.2Cr0.2Ti1.8(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.00043,0.00029,-0.00014,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000507,Li1.2Cr0.2Ti1.8(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.00043,0.0033,0.00287,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000508,Li1.2Cr0.2Ti1.8(PO4)3,LiTi2(PO4)3,0.00043,6e-05,-0.00037,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000509,Li1.3Fe0.3Ti1.7(PO4)3,Li1.3Al0.3Ti1.7(PO4)3,0.0023,0.0062,0.0039,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000510,Li1.3Fe0.3Ti1.7(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.0023,0.00029,-0.00201,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000511,Li1.3Fe0.3Ti1.7(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.0023,0.0033,0.001,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000512,Li1.3Fe0.3Ti1.7(PO4)3,LiTi2(PO4)3,0.0023,6e-05,-0.00224,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000513,Li1.3Al0.3Ti1.7(PO4)3,Li1.3Cr0.3Ti1.7(PO4)3,0.0062,0.00029,-0.0059099999999999995,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000514,Li1.3Al0.3Ti1.7(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.0062,0.0033,-0.0029,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000515,Li1.3Al0.3Ti1.7(PO4)3,LiTi2(PO4)3,0.0062,6e-05,-0.00614,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000516,Li1.3Cr0.3Ti1.7(PO4)3,Li1.4Al0.4Ti1.6(PO4)3,0.00029,0.0033,0.00301,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000517,Li1.3Cr0.3Ti1.7(PO4)3,LiTi2(PO4)3,0.00029,6e-05,-0.00023,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0059,trpair_000518,Li1.4Al0.4Ti1.6(PO4)3,LiTi2(PO4)3,0.0033,6e-05,-0.00324,RT,unknow,nasicon,10.1016/j.ssi.2014.07.018
trgrp_0060,trpair_000519,(La0.9Sr0.1)LiO2,La(Li0.76Mg0.08)O2,6.29e-10,7.27e-10,9.799999999999997e-11,RT,unknow,lanthanumlithiumoxide,10.1016/j.ssi.2015.09.001
trgrp_0061,trpair_000520,Li5BiO5,Li3BiO4,3.9e-09,4.1e-10,-3.49e-09,RT,unknow,oxides,10.1016/j.ssi.2015.10.016
trgrp_0061,trpair_000521,Li3BiO4,Li3BiO3,4.1e-10,2.4e-10,-1.6999999999999998e-10,RT,unknow,oxides,10.1016/j.ssi.2015.10.016
trgrp_0061,trpair_000522,Li3BiO3,LiBiO2,2.4e-10,3.8e-08,3.776e-08,RT,unknow,oxides,10.1016/j.ssi.2015.10.016
trgrp_0062,trpair_000523,Li9.8Ba0.1GeP2S12,Li9.6Ba0.2GeP2S12,0.000561,0.000572,1.100000000000005e-05,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000524,Li9.8Ba0.1GeP2S12,Li9.4Ba0.3GeP2S12,0.000561,0.000707,0.00014599999999999997,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000525,Li9.8Ba0.1GeP2S12,Li9.2Ba0.4GeP2S12,0.000561,0.000316,-0.000245,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000526,Li9.8Ba0.1GeP2S12,Li9Ba0.5GeP2S12,0.000561,9.98e-05,-0.0004612,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000527,Li9.8Ba0.1GeP2S12,Li10GeP2S12,0.000561,0.00143,0.0008690000000000001,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000528,Li9.6Ba0.2GeP2S12,Li9.4Ba0.3GeP2S12,0.000572,0.000707,0.00013499999999999992,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000529,Li9.6Ba0.2GeP2S12,Li9.2Ba0.4GeP2S12,0.000572,0.000316,-0.00025600000000000004,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000530,Li9.6Ba0.2GeP2S12,Li9Ba0.5GeP2S12,0.000572,9.98e-05,-0.00047220000000000004,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000531,Li9.6Ba0.2GeP2S12,Li10GeP2S12,0.000572,0.00143,0.000858,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000532,Li9.4Ba0.3GeP2S12,Li9.2Ba0.4GeP2S12,0.000707,0.000316,-0.00039099999999999996,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000533,Li9.4Ba0.3GeP2S12,Li9Ba0.5GeP2S12,0.000707,9.98e-05,-0.0006071999999999999,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000534,Li9.4Ba0.3GeP2S12,Li10GeP2S12,0.000707,0.00143,0.0007230000000000001,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000535,Li9.2Ba0.4GeP2S12,Li9Ba0.5GeP2S12,0.000316,9.98e-05,-0.0002162,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000536,Li9.2Ba0.4GeP2S12,Li10GeP2S12,0.000316,0.00143,0.001114,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0062,trpair_000537,Li9Ba0.5GeP2S12,Li10GeP2S12,9.98e-05,0.00143,0.0013302000000000001,RT,unknow,lgps,10.1016/j.ssi.2017.01.014
trgrp_0063,trpair_000538,La0.5Li0.5TiO3,La0.565Li0.305TiO3,0.000925,0.000957,3.199999999999991e-05,RT,unknow,perovskites,10.1016/s0167-2738(00)00761-x
trgrp_0063,trpair_000539,La0.565Li0.305TiO3,La0.595Li0.215TiO3,0.000957,0.000853,-0.00010399999999999993,RT,unknow,perovskites,10.1016/s0167-2738(00)00761-x
trgrp_0063,trpair_000540,La0.595Li0.215TiO3,La0.62Li0.14TiO3,0.000853,0.000442,-0.000411,RT,unknow,perovskites,10.1016/s0167-2738(00)00761-x
trgrp_0063,trpair_000541,La0.62Li0.14TiO3,La0.64Li0.08TiO3,0.000442,0.000335,-0.000107,RT,unknow,perovskites,10.1016/s0167-2738(00)00761-x
trgrp_0064,trpair_000542,Li2.667Mg0.667P2S6,Li3.333Mg0.333P2S6,4e-06,8.2e-08,-3.918e-06,RT,unknow,thio_phosphate,10.1016/s0167-2738(02)00007-3
trgrp_0065,trpair_000543,Li2InHf(PO4)3,Li2CrHf(PO4)3,2.74e-08,4.2e-08,1.4599999999999998e-08,RT,unknow,nasicon,10.1016/s0167-2738(96)00565-6
trgrp_0065,trpair_000544,Li2InHf(PO4)3,Li2InZr(PO4)3,2.74e-08,8.22e-08,5.4799999999999994e-08,RT,unknow,nasicon,10.1016/s0167-2738(96)00565-6
trgrp_0065,trpair_000545,Li2InHf(PO4)3,Li2FeTi(PO4)3,2.74e-08,3.34e-07,3.066e-07,RT,unknow,nasicon,10.1016/s0167-2738(96)00565-6
trgrp_0065,trpair_000546,Li2InHf(PO4)3,Li2CrTi(PO4)3,2.74e-08,4.41e-07,4.136e-07,RT,unknow,nasicon,10.1016/s0167-2738(96)00565-6
trgrp_0065,trpair_000547,Li2InHf(PO4)3,Li2CrZr(PO4)3,2.74e-08,5.91e-07,5.636e-07,RT,unknow,nasicon,10.1016/s0167-2738(96)00565-6
trgrp_0065,trpair_000548,Li2InHf(PO4)3,Li2InTi(PO4)3,2.74e-08,8.3e-06,8.2726e-06,RT,unknow,nasicon,10.1016/s0167-2738(96)00565-6
trgrp_0065,trpair_000549,Li2InHf(PO4)3,Li2FeZr(PO4)3,2.74e-08,1.44e-07,1.166e-07,RT,unknow,nasicon,10.1016/s0167-2738(96)00565-6
