χₐₗₗ,χ⁻,χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(incl Li⁺) / r⁻,ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₒₛₜ cₐₜᵢₒₙ,n_Li,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff
1.8686350148367952,2.58,2.0667500000000003,-1.354406779661017,-0.5132499999999998,1.6,117.62462908011872,184.0,57.62429378531074,23.8,-160.2,-126.37570621468926,0.3131755097027757,12278644599.949677,5562789778237.407,24189429548701.74,453.0459150401833,0.0613273535174499,0.220632798573975,0.1186943620178041,0.4065281899109793,-0.42416703356523405,2.656142218873951,74.80118694362018,188.19940652818997,-7.750287611045638
1.8839112177564483,2.58,2.1141,-1.3383852364475204,-0.4659,1.6,119.40881823635272,184.0,59.80911188004613,34.16,-149.84,-124.19088811995388,0.3250495210872072,12278644599.949677,6146772110329.556,26231533811068.125,500.6067290484772,0.0612679736376996,0.2161892583120205,0.1199760047990401,0.400119976004799,-0.4350414801374551,2.699496683004887,73.622075584883,191.05410917816437,-7.608924059375835
1.890754375377188,2.58,2.1256,-1.3326487747957994,-0.4544000000000001,1.6,119.40826795413398,184.0,59.11260210035006,31.56,-152.44,-124.88739789964994,0.3212641418497285,12278644599.949677,6665779310690.971,28154358799538.254,542.875824479706,0.064565520795097,0.2279965899403239,0.1207000603500301,0.3964996982498491,-0.4281322650218646,2.734700501945169,72.95594447797224,191.05322872661438,-8.063419886135401
1.892684401451028,2.58,2.1279,-1.3311709601873538,-0.4521000000000001,1.6,119.43954050785972,184.0,58.961358313817335,31.040000000000003,-152.96,-125.03864168618269,0.3204421647490073,12278644599.949677,6778820614021.886,28538923797232.28,552.0821584859349,0.0652933256933089,0.2303580562659846,0.120918984280532,0.3954050785973397,-0.4265633041334502,2.7420037123705154,72.75453446191051,191.10326481257556,-8.164188755864878
1.884,2.58,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.3252508361204013,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,0.0611041889814268,0.2154021028701336,0.12,0.4,-0.43533573449961405,2.697565971463613,73.60000000000001,191.104,-7.586320078155604
1.886,2.58,2.13,-1.3346153846153843,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.3156354515050167,12278644599.949677,6204582466640.243,26472007992911.816,505.3149324531856,0.0633338433849942,0.2250639386189258,0.12,0.4,-0.42125192950861834,2.703562132170942,73.60000000000001,189.632,-7.975192432402731
1.88555,2.58,2.12625,-1.3354807692307693,-0.4537499999999999,1.6,118.727,184.0,58.475,28.391666666666666,-155.60833333333335,-125.525,0.3177989130434782,12278644599.949677,6185440374545.962,26389058927169.934,503.7559580942112,0.0628321711441916,0.2228900255754475,0.12,0.4,-0.4244143368520066,2.7022201957290894,73.60000000000001,189.96320000000003,-7.887008282874651
1.884,2.58,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.3252508361204013,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,0.0611041889814268,0.2154021028701336,0.12,0.4,-0.43533573449961405,2.697565971463613,73.60000000000001,191.104,-7.586320078155604
1.88483,2.58,2.12025,-1.3368653846153846,-0.4597500000000001,1.6,119.0582,184.0,59.11192307692308,31.151666666666667,-152.84833333333333,-124.88807692307692,0.3212604515050167,12278644599.949677,6154813027195.113,26256340421982.92,501.2615991198522,0.0620294955589073,0.2194117647058823,0.12,0.4,-0.42948197706296626,2.700064435255099,73.60000000000001,190.49312,-7.746744412860473
1.892684401451028,2.58,2.1279,-1.3311709601873538,-0.4521000000000001,1.6,119.43954050785972,184.0,58.961358313817335,31.040000000000003,-152.96,-125.03864168618269,0.3204421647490073,12278644599.949677,6778820614021.886,28538923797232.28,552.0821584859349,0.0652933256933089,0.2303580562659846,0.120918984280532,0.3954050785973397,-0.4265633041334502,2.7420037123705154,72.75453446191051,191.10326481257556,-8.164188755864878
1.886,2.58,2.13,-1.3346153846153843,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.3156354515050167,12278644599.949677,6204582466640.243,26472007992911.816,505.3149324531856,0.0633338433849942,0.2250639386189258,0.12,0.4,-0.42125192950861834,2.703562132170942,73.60000000000001,189.632,-7.975192432402731
1.858941176470588,2.58,2.051,-1.3620000000000003,-0.5289999999999999,1.6,117.7470588235294,184.0,58.85555555555556,28.6,-155.4,-125.14444444444445,0.3198671497584541,12278644599.949677,4810145268331.521,21210411876836.152,391.7488798683232,0.0562650278478638,0.2013407734635356,0.1176470588235294,0.4117647058823529,-0.43565905797101456,2.5930077633596404,75.76470588235294,188.39529411764704,-7.041255651672111
1.8727142857142856,2.58,2.0788,-1.3502727272727273,-0.5012000000000003,1.6,118.06904761904762,184.0,58.131818181818176,26.28,-157.72,-125.86818181818182,0.3159337944664031,12278644599.949677,5721720817782.483,24752765248463.11,465.9896107593124,0.0614242087620371,0.2198961481825931,0.119047619047619,0.4047619047619047,-0.42659678629177133,2.668376234200303,74.47619047619047,188.9104761904762,-7.731353476498043
1.8657869822485205,2.58,2.0649,-1.3562022471910111,-0.5151000000000003,1.6,117.90710059171596,184.0,58.49775280898877,27.44,-156.56,-125.50224719101124,0.3179225696140694,12278644599.949677,5260811832105.03,22981588562649.63,428.45216255600326,0.0588156341425113,0.2106184608230644,0.1183431952662721,0.408284023668639,-0.4311673033433416,2.631902339216683,75.12426035502958,188.65136094674554,-7.3814942548495335
1.8925806451612903,2.58,2.0525,-1.331875,-0.5275000000000003,1.69,119.57603686635947,184.0,59.17857142857143,34.21428571428571,-149.78571428571428,-124.82142857142856,0.3216226708074534,12278644599.949677,6298015954246.223,24818999390708.57,512.9243625368906,0.0640724387791854,0.2118453106722972,0.1290322580645161,0.3870967741935484,-0.42836119468167694,2.7100533273832808,71.2258064516129,202.08350230414752,-7.99761334047332
1.895910931174089,2.58,2.017272727272728,-1.330472440944882,-0.5627272727272725,1.69,120.11046847888952,184.0,59.74240719910011,37.64502164502165,-146.35497835497836,-124.25759280089989,0.3246869956472832,12278644599.949677,6345836243178.415,24067631844252.56,516.8189527372119,0.0644504600439289,0.2058368434238296,0.1336032388663967,0.3805668016194332,-0.4319870996419012,2.7133384316864504,70.02429149797571,202.98669172932327,-8.008459019969186
1.8992682926829267,2.58,1.9841176470588235,-1.329047619047619,-0.5958823529411765,1.69,120.6492450638792,184.0,60.31519274376417,40.87394957983193,-143.12605042016807,-123.68480725623584,0.3277999605639357,12278644599.949677,6394415584315.883,23360462388764.543,520.7753618296022,0.064834481646208,0.200181815425272,0.1382113821138211,0.3739837398373983,-0.43566175711140215,2.7166504293340203,68.81300813008129,203.89722415795586,-8.019040365969197
1.9026530612244896,2.58,1.9528571428571424,-1.3276,-0.6271428571428574,1.69,121.19241982507288,184.0,60.89714285714285,43.91836734693878,-140.0816326530612,-123.10285714285716,0.3309627329192546,12278644599.949677,6443772194911.55,22693702616447.27,524.7950734674705,0.0652246475941236,0.1948499318837747,0.1428571428571428,0.3673469387755102,-0.43938612422360235,2.7199897494317518,67.59183673469389,204.81518950437317,-8.0293404749726
1.9080487804878048,2.58,2.19,-1.311904761904762,-0.3900000000000001,1.6,118.17073170731706,184.0,55.47619047619048,17.0,-167.0,-128.52380952380952,0.3015010351966873,12278644599.949677,9361931934047.385,38922178734970.95,762.4564631576479,0.0813154891586264,0.2941176470588235,0.1219512195121951,0.3902439024390243,-0.3955406437937493,2.8822150501824852,71.80487804878047,189.0731707317073,-10.450976439958696
1.8647058823529408,2.58,2.1,-1.3511111111111114,-0.4800000000000004,1.6,118.08823529411764,184.0,59.5,31.5,-152.5,-124.5,0.3233695652173913,12278644599.949677,4596036545008.434,20246922621882.25,374.3113914240396,0.0538642080557397,0.1905370843989769,0.1176470588235294,0.4117647058823529,-0.43690821256038653,2.573233044205849,75.76470588235294,188.94117647058823,-6.7060939029395925
1.898980582524272,2.5945,2.0313207547169814,-1.3516698113207546,-0.5631792452830187,2.18,118.64684466019418,183.925,57.06367924528302,25.75471698113208,-158.1702830188679,-126.86132075471696,0.3102551542491941,12132920488.712069,5081860441790.094,19954377340884.062,418.848903404422,0.060988351887353,0.1995089631049675,0.1286407766990291,0.3859223300970874,-0.41936252580529976,2.6220573827459916,70.9807645631068,258.6501213592233,-7.737062871083036
1.8651479289940824,2.58,2.0595,-1.3574157303370789,-0.5205000000000002,1.6,117.52366863905324,184.0,57.76966292134831,24.2,-159.8,-126.2303370786517,0.3139655593551538,12278644599.949677,5337487940189.852,23322797243627.08,434.6968345522215,0.0600946677615547,0.2163101604278074,0.1183431952662721,0.408284023668639,-0.4261817890527656,2.6381864776844917,75.12426035502958,188.0378698224852,-7.585770168170633
2.254166666666667,3.44,1.1920000000000002,-2.3716666666666666,-2.248,2.46,110.15833333333332,138.2,82.11666666666666,102.58,-35.61999999999999,-56.08333333333333,0.594187168355041,28978758058.690765,143303750228.27844,169832268285.58978,4.945130841633894,0.0234932707707527,0.0356431091090659,0.2083333333333333,0.2916666666666667,-1.4092139009487057,0.6941777869438869,40.30833333333333,270.98949999999996,-1.3175809357263806
2.8838888888888894,3.44,1.93,-1.6683333333333332,-1.5099999999999998,2.46,105.43888888888888,138.2,39.91666666666666,34.4,-103.79999999999998,-98.28333333333332,0.2888326097443319,28978758058.690765,19712090022666.45,23629637065447.984,680.2254942307567,0.1715665268249938,0.2029168692270296,0.2777777777777778,0.0555555555555555,-0.481869070590127,2.8326529048625826,7.677777777777769,259.37966666666665,-16.862130144783137
2.059462081128748,2.58,1.9691760299625467,-1.1054119850187267,-0.6108239700374534,1.6,120.49955908289245,184.0,49.15074906367042,30.801498127340828,-153.19850187265916,-134.84925093632958,0.2671236362156001,12278644599.949677,11749965672284.729,23375576535810.688,956.9432176848644,0.0990177719027686,0.1832207289907224,0.2354497354497354,0.2354497354497354,-0.29528166895450675,2.980886168730079,43.322751322751316,192.79929453262793,-13.352472370472688
2.312,3.16,1.22,-2.12,-1.94,2.18,138.44500000000002,181.0,74.6125,95.95,-85.05000000000001,-106.3875,0.4122237569060773,6449680150.445433,125737447879.54507,129885365241.86926,19.495144712077128,0.0189276822419084,0.0312662845231891,0.1,0.3,-0.873914364640884,1.2899264632953973,54.3,301.8101000000001,-2.01366879451103
1.753404255319149,2.58,1.85,-1.438888888888889,-0.7300000000000002,1.6,114.79787234042551,184.0,63.53703703703704,46.1,-137.9,-120.46296296296296,0.3453099838969404,12278644599.949677,361862282637.1896,1406895167702.2346,29.470865427497813,0.0265379711434461,0.0781198589894242,0.1063829787234042,0.4680851063829787,-0.49686269905170877,1.4693928893235664,86.12765957446808,183.67659574468084,-3.1968426349651273
1.750212765957447,2.58,1.82,-1.4444444444444444,-0.76,1.6,116.26595744680851,184.0,66.09259259259258,59.9,-124.1,-117.90740740740742,0.3591988727858292,12278644599.949677,238974777834.40112,743302641767.1765,19.46263497482292,0.023317359227182,0.0607285546415981,0.1063829787234042,0.4680851063829787,-0.5188428162461977,1.289201637451194,86.12765957446808,186.02553191489363,-2.749289374064219
2.860989010989011,3.44,1.9228,-1.6996774193548383,-1.5172,2.46,105.2445054945055,138.2,41.45967741935484,35.21000000000001,-102.98999999999998,-96.74032258064514,0.2999976658419308,28978758058.690765,19064972132661.832,23610720290398.57,657.8947273740816,0.1655756974152151,0.2017583092393112,0.2747252747252747,0.0659340659340659,-0.5098992584906881,2.8181564058051234,9.112087912087906,258.90148351648355,-16.0178463794632
2.8838888888888894,3.44,1.93,-1.6683333333333332,-1.5099999999999998,2.46,105.43888888888888,138.2,39.91666666666666,34.4,-103.79999999999998,-98.28333333333332,0.2888326097443319,28978758058.690765,19712090022666.45,23629637065447.984,680.2254942307567,0.1715665268249938,0.2029168692270296,0.2777777777777778,0.0555555555555555,-0.481869070590127,2.8326529048625826,7.677777777777769,259.37966666666665,-16.862130144783137
2.91021978021978,3.44,2.102,-1.5551612903225809,-1.338,2.46,103.43131868131869,138.2,36.13709677419354,28.61,-109.59,-102.06290322580644,0.2614840577003874,28978758058.690765,19351082148784.645,23965496710390.86,667.7678218505031,0.1725202308157509,0.2103695306559756,0.2747252747252747,0.0659340659340659,-0.40664988457211865,2.824625487600255,9.112087912087906,254.44104395604396,-17.607915622241773
2.884891304347826,3.44,2.086,-1.5959375,-1.354,2.46,103.04347826086956,138.2,37.125,28.62,-109.57999999999998,-101.075,0.2686324167872648,28978758058.690765,18737374158386.08,23949019576281.727,646.5899649818401,0.1669015722884009,0.209485864381005,0.2717391304347826,0.0760869565217391,-0.4287205476664254,2.810628960116503,10.515217391304342,253.48695652173913,-16.869576419050123
2.872432432432433,3.44,2.078,-1.6153846153846154,-1.362,2.46,102.8527027027027,138.2,37.59615384615385,28.625,-109.575,-100.60384615384616,0.2720416341979294,28978758058.690765,18444682655272.92,23940781009227.16,636.4897563214009,0.164221904375357,0.2090440312435197,0.2702702702702703,0.081081081081081,-0.43945187062742447,2.8037914185020245,11.205405405405394,253.01764864864865,-16.52135520287005
2.8479144385026736,3.44,2.062,-1.652537313432836,-1.378,2.46,102.47727272727272,138.2,38.49626865671642,28.635,-109.565,-99.70373134328358,0.2785547659675573,28978758058.690765,17885510828429.855,23924303875118.023,617.193835298472,0.1591025388101389,0.2081603649685491,0.267379679144385,0.0909090909090909,-0.4603221445959395,2.790421579560218,12.56363636363636,252.09409090909088,-15.863116785560436
2.85978021978022,3.44,1.9184000000000003,-1.7032258064516128,-1.5215999999999996,2.46,105.19780219780218,138.2,41.32258064516128,35.04,-103.16,-96.87741935483872,0.2990056486625274,28978758058.690765,17961992364056.96,22243025377328.527,619.8330628137509,0.1609324223779976,0.1960006481931615,0.2747252747252747,0.0659340659340659,-0.5092741370768208,2.7922747384321385,9.112087912087906,258.78659340659334,-15.590717770503305
2.84792349726776,3.44,1.9126,-1.71984126984127,-1.5274,2.46,105.0792349726776,138.2,41.9920634920635,35.36,-102.84,-96.2079365079365,0.3038499529092873,28978758058.690765,17128612526623.871,21549719533268.8,591.0747621389862,0.1558685631175233,0.1925425376762275,0.273224043715847,0.0710382513661202,-0.5225736888527187,2.771642416128162,9.817486338797812,258.49491803278687,-14.995792823993975
2.863736263736264,3.44,1.9328,-1.6916129032258065,-1.5072,2.46,104.8653846153846,138.2,40.346774193548384,33.830000000000005,-104.36999999999998,-97.8532258064516,0.2919448205032445,28978758058.690765,19095353841408.188,23648393609244.05,658.9431404456433,0.1664696703854889,0.2028668357224506,0.2747252747252747,0.0659340659340659,-0.49385762539323036,2.8188479413678014,9.112087912087906,257.96884615384613,-16.289594246156817
2.853825136612022,3.44,1.9342,-1.7026984126984124,-1.5058,2.46,104.58333333333334,138.2,40.5515873015873,33.544999999999995,-104.655,-97.64841269841268,0.2934268256265362,28978758058.690765,18801669945570.93,23657771881142.08,648.8086862622562,0.1640425958904865,0.2028418189701612,0.273224043715847,0.0710382513661202,-0.49961739023743706,2.812116655584286,9.817486338797812,257.27500000000003,-16.01849910363316
2.8343243243243244,3.44,1.937,-1.7238461538461536,-1.503,2.46,104.02837837837838,138.2,40.94230769230769,32.975,-105.225,-97.2576923076923,0.2962540354002004,28978758058.690765,18241411436589.062,23676528424938.152,629.4752659739481,0.1594124845461743,0.2027917854655822,0.2702702702702703,0.081081081081081,-0.5106963794860376,2.7989786700085086,11.205405405405394,255.9098108108108,-15.504090371996572
2.8546448087431693,3.44,1.9372,-1.7003174603174604,-1.5028,2.46,104.83333333333331,138.2,41.27777777777778,34.46,-103.73999999999998,-96.92222222222222,0.2986814600418074,28978758058.690765,18769932561215.93,23617782776854.797,647.7134914892188,0.1632766731733443,0.201876756346562,0.273224043715847,0.0710382513661202,-0.507853301582197,2.81138294324549,9.817486338797812,257.88999999999993,-15.825138001012025
2.845108695652174,3.44,1.9396,-1.7103125,-1.5004,2.46,104.63586956521738,138.2,41.70312500000001,34.480000000000004,-103.71999999999998,-96.496875,0.3017592257597685,28978758058.690765,18475508354512.645,23613831347323.727,637.5534906324882,0.1606860939072038,0.2015300520530727,0.2717391304347826,0.0760869565217391,-0.516102575807254,2.804516627869868,10.515217391304342,257.40423913043475,-15.505705918001706
2.835675675675676,3.44,1.942,-1.72,-1.4979999999999998,2.46,104.44054054054054,138.2,42.11538461538461,34.5,-103.7,-96.08461538461538,0.3047422909941,28978758058.690765,18190143354169.457,23609879917792.664,627.7061051867339,0.1581752247723292,0.2011833477595835,0.2702702702702703,0.081081081081081,-0.524156740509852,2.79775635270044,11.205405405405394,256.9237297297297,-15.198205635624337
2.8571038251366123,3.44,1.9462,-1.6931746031746029,-1.4938,2.46,104.71857923497268,138.2,40.94444444444444,34.04,-104.16,-97.25555555555556,0.2962694967036501,28978758058.690765,18780195296604.195,23630713823444.004,648.0676383221327,0.1635750247807136,0.2022526793718473,0.273224043715847,0.0710382513661202,-0.5016359875139421,2.81162033521796,9.817486338797812,257.60770491803277,-15.908579910062068
2.8483695652173915,3.44,1.9516,-1.7009374999999998,-1.4884,2.46,104.4836956521739,138.2,41.265625,33.919999999999995,-104.28,-96.934375,0.2985935238784371,28978758058.690765,18488978194709.742,23631072742776.01,638.0183083506878,0.161077680391876,0.2020312827534532,0.2717391304347826,0.0760869565217391,-0.507888922021979,2.8048331412628436,10.515217391304342,257.0298913043478,-15.613964275236256
2.8661538461538463,3.44,1.9416,-1.684516129032258,-1.4983999999999995,2.46,104.98076923076924,138.2,40.68548387096774,34.25,-103.95,-97.51451612903224,0.2943956864758881,28978758058.690765,19078193438510.15,23627114709650.484,658.350968660252,0.1660825275228593,0.20238677857279,0.2747252747252747,0.0659340659340659,-0.49591428218615724,2.8184574788973777,9.112087912087906,258.2526923076923,-16.195457308878304
2.857431693989071,3.44,1.9474,-1.692222222222222,-1.4926,2.46,104.75546448087432,138.2,41.0515873015873,34.175,-104.025,-97.14841269841268,0.2970447706337721,28978758058.690765,18776337922245.25,23625853531751.73,647.9345279123928,0.1634710992837476,0.2021217332456702,0.273224043715847,0.0710382513661202,-0.5026657618613721,2.811531123767326,9.817486338797812,257.69844262295084,-15.880957817480706
2.848804347826087,3.44,1.9532,-1.6996874999999998,-1.4868,2.46,104.53260869565216,138.2,41.40625,34.1,-104.1,-96.79375,0.2996110709117222,28978758058.690765,18483915390863.63,23624592353852.984,637.8436009379043,0.1609412781771082,0.2018566879185503,0.2717391304347826,0.0760869565217391,-0.5092451920902678,2.8047142028961733,10.515217391304342,257.1502173913043,-15.578109844555469
2.84027027027027,3.44,1.959,-1.7069230769230768,-1.481,2.46,104.31216216216217,138.2,41.75,34.025,-104.17499999999998,-96.45,0.3020984081041968,28978758058.690765,18200490475832.207,23623331175954.234,628.0631640241689,0.1584892977199038,0.2015916425914305,0.2702702702702703,0.081081081081081,-0.515658744294779,2.7980033227303553,11.205405405405394,256.6079189189189,-15.286292765084722
2.860989010989011,3.44,1.9228,-1.6996774193548383,-1.5172,2.46,105.2445054945055,138.2,41.45967741935484,35.21000000000001,-102.98999999999998,-96.74032258064514,0.2999976658419308,28978758058.690765,19064972132661.832,23610720290398.57,657.8947273740816,0.1655756974152151,0.2017583092393112,0.2747252747252747,0.0659340659340659,-0.5098992584906881,2.8181564058051234,9.112087912087906,258.90148351648355,-16.0178463794632
2.849726775956284,3.44,1.9192,-1.7146031746031745,-1.5208,2.46,105.14890710382512,138.2,42.19444444444444,35.614999999999995,-102.585,-96.00555555555556,0.3053143592217398,28978758058.690765,18756820756469.164,23601261902873.867,647.2610288709033,0.1627229215057967,0.2011790292454519,0.273224043715847,0.0710382513661202,-0.523492969573529,2.8110794592412742,9.817486338797812,258.6663114754098,-15.622304480787072
2.8656043956043957,3.44,1.9396,-1.6861290322580649,-1.5004,2.46,105.23626373626372,138.2,41.435483870967744,35.18,-103.01999999999998,-96.76451612903224,0.299822603986742,28978758058.690765,19065171688092.258,23610967739132.297,657.9016136398775,0.1655869328092029,0.2017722411278561,0.2747252747252747,0.0659340659340659,-0.5055395971092583,2.818160951595597,9.112087912087906,258.88120879120873,-16.022939430573093
2.856612021857924,3.44,1.9444,-1.6946031746031744,-1.4955999999999998,2.46,105.13661202185791,138.2,42.15873015873016,35.57,-102.63,-96.04126984126984,0.3050559345783659,28978758058.690765,18757115338295.027,23601633075974.453,647.2711943108875,0.1627395070873977,0.2011999270782693,0.273224043715847,0.0710382513661202,-0.5169487551680372,2.8110862799204543,9.817486338797812,258.63606557377045,-15.629708914016009
2.847717391304348,3.44,1.9492,-1.7028124999999998,-1.4908,2.46,105.03804347826086,138.2,42.859375,35.96,-102.23999999999998,-95.340625,0.3101257235890015,28978758058.690765,18458685749428.96,23592298412816.61,636.9729755859285,0.159981063419399,0.2006276130286825,0.2717391304347826,0.0760869565217391,-0.5280859586988965,2.8041210072130998,10.515217391304342,258.3935869565217,-15.252694574570137
2.858131868131868,3.44,1.9124,-1.7080645161290324,-1.5275999999999998,2.46,105.66446886446886,138.2,42.692473118279565,36.73866666666667,-101.46133333333331,-95.50752688172042,0.308918039929664,28978758058.690765,19060141084456.984,23604729790624.56,657.7280173930995,0.1651907117659903,0.2012809270342724,0.2747252747252747,0.0659340659340659,-0.5276519423959907,2.818046341996187,9.112087912087906,259.93459340659336,-15.776956344600848
2.845464480874317,3.44,1.9036,-1.7269841269841266,-1.5363999999999998,2.46,105.77540983606558,138.2,44.01428571428571,37.908,-100.292,-94.18571428571428,0.3184825304941079,28978758058.690765,18749689209119.152,23592276153212.848,647.0149331846917,0.162154609356941,0.2004629559378938,0.273224043715847,0.0710382513661202,-0.5500142748850624,2.810914304354738,9.817486338797812,260.20750819672134,-15.272647707004458
2.8329347826086955,3.44,1.8948,-1.7453125,-1.5452,2.46,105.88514492753622,138.2,45.29479166666667,39.07733333333333,-99.12266666666666,-92.90520833333332,0.3277481307284129,28978758058.690765,18448938954885.62,23579822515801.137,636.6366328577964,0.1592133851481745,0.1996449848415152,0.2717391304347826,0.0760869565217391,-0.5720229094119331,2.8038916248446197,10.515217391304342,260.4774565217391,-14.791752716646391
2.820540540540541,3.44,1.886,-1.763076923076923,-1.554,2.46,105.99369369369369,138.2,46.53589743589744,40.24666666666667,-97.95333333333332,-91.66410256410256,0.3367286355708932,28978758058.690765,18157442554628.504,23567368878389.426,626.5776648486516,0.1563626601458316,0.1988270137451366,0.2702702702702703,0.081081081081081,-0.593678486714221,2.7969749098468895,11.205405405405394,260.74448648648644,-14.332842916803422
2.8978888888888887,3.44,1.9804,-1.6263333333333332,-1.4595999999999998,2.46,105.72222222222224,138.2,40.76666666666667,35.419999999999995,-102.78,-97.43333333333332,0.294983116256633,28978758058.690765,19689575463106.938,23602619593976.57,679.4485610194054,0.1707520580263353,0.2019395066686394,0.2777777777777778,0.0555555555555555,-0.4797408747387041,2.8321565832009052,7.677777777777769,260.0766666666667,-16.636942187032602
2.916555555555556,3.44,2.0476,-1.5703333333333336,-1.3924,2.46,106.1,138.2,41.900000000000006,36.78,-101.42,-96.29999999999998,0.3031837916063676,28978758058.690765,19659556050360.93,23566596298681.363,678.4126500709372,0.1696660996281239,0.2006363565907857,0.2777777777777778,0.0555555555555555,-0.476099614085866,2.831493937427877,7.677777777777769,261.006,-16.33884539418833
2.9212222222222226,3.44,2.0644,-1.5563333333333331,-1.3756,2.46,106.19444444444444,138.2,42.18333333333333,37.12,-101.07999999999998,-96.01666666666664,0.3052339604438012,28978758058.690765,19652051197174.426,23557590474857.56,678.15367233382,0.1693946100285711,0.2003105690713224,0.2777777777777778,0.0555555555555555,-0.47504578710403583,2.8313281178852945,7.677777777777769,261.23833333333334,-16.264705806243295
2.8205913978494626,3.44,1.942244897959184,-1.7456060606060606,-1.497755102040816,2.46,104.02284946236558,138.2,41.88257575757576,32.994897959183675,-105.20510204081631,-96.31742424242424,0.3030577117046003,28978758058.690765,17944118200679.39,24126485091753.89,619.2162605566848,0.1564822287557662,0.2056321478781372,0.2634408602150537,0.0913978494623656,-0.5290193782649545,2.7918423523539673,12.631182795698924,255.89620967741934,-15.07196521346921
2.8656043956043957,3.44,1.9396,-1.6861290322580649,-1.5004,2.46,105.23626373626372,138.2,41.435483870967744,35.18,-103.01999999999998,-96.76451612903224,0.299822603986742,28978758058.690765,19065171688092.258,23610967739132.297,657.9016136398775,0.1655869328092029,0.2017722411278561,0.2747252747252747,0.0659340659340659,-0.5055395971092583,2.818160951595597,9.112087912087906,258.88120879120873,-16.022939430573093
2.852459016393443,3.44,1.9292,-1.706666666666666,-1.5107999999999997,2.46,104.77185792349728,138.2,41.09920634920635,34.235,-103.965,-97.10079365079363,0.2973893368249374,28978758058.690765,18786720215870.34,23638935221719.348,648.2928004651386,0.1636027044289232,0.2022875557285914,0.273224043715847,0.0710382513661202,-0.5075444681812263,2.8117711986264666,9.817486338797812,257.7387704918033,-15.885952443464653
2.851775956284153,3.44,1.9267,-1.7086507936507938,-1.5133,2.46,104.86612021857924,138.2,41.37301587301587,34.58,-103.62,-96.82698412698412,0.299370592424138,28978758058.690765,18779245351020.043,23629516892007.977,648.0348575665797,0.1633827586981416,0.2020104241078066,0.273224043715847,0.0710382513661202,-0.5115198003412117,2.811598367046002,9.817486338797812,257.97065573770493,-15.819859783087832
2.851092896174864,3.44,1.9242,-1.7106349206349205,-1.5158,2.46,104.9603825136612,138.2,41.6468253968254,34.925,-103.275,-96.5531746031746,0.3013518480233386,28978758058.690765,18771770486169.75,23620098562296.605,647.7769146680208,0.16316281296736,0.2017332924870217,0.273224043715847,0.0710382513661202,-0.5155029946265904,2.8114254666581986,9.817486338797812,258.2025409836065,-15.753887569182629
2.849726775956284,3.44,1.9192,-1.7146031746031745,-1.5208,2.46,105.14890710382512,138.2,42.19444444444444,35.614999999999995,-102.585,-96.00555555555556,0.3053143592217398,28978758058.690765,18756820756469.164,23601261902873.867,647.2610288709033,0.1627229215057967,0.2011790292454519,0.273224043715847,0.0710382513661202,-0.523492969573529,2.8110794592412742,9.817486338797812,258.6663114754098,-15.622304480787072
2.853825136612022,3.44,1.9342,-1.7026984126984124,-1.5058,2.46,104.58333333333334,138.2,40.5515873015873,33.544999999999995,-104.655,-97.64841269841268,0.2934268256265362,28978758058.690765,18801669945570.93,23657771881142.08,648.8086862622562,0.1640425958904865,0.2028418189701612,0.273224043715847,0.0710382513661202,-0.49961739023743706,2.812116655584286,9.817486338797812,257.27500000000003,-16.01849910363316
2.8838888888888894,3.44,1.93,-1.6683333333333332,-1.5099999999999998,2.46,105.43888888888888,138.2,39.91666666666666,34.4,-103.79999999999998,-98.28333333333332,0.2888326097443319,28978758058.690765,19712090022666.45,23629637065447.984,680.2254942307567,0.1715665268249938,0.2029168692270296,0.2777777777777778,0.0555555555555555,-0.481869070590127,2.8326529048625826,7.677777777777769,259.37966666666665,-16.862130144783137
